what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912434127
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912438321
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912452931
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1260912456206
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1260912482690
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912498688
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912501140
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1260912502293
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912502294
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912503776
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912505190
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912505331
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.ide.ant",1260912505737
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1260912505738
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.java.tasks",1260912505748
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.java.ui",1260912505748
stopped,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1260912505748
