what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.mylyn.tasks.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1260912176584
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912176693
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1260912192776
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912200291
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912200351
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912214494
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912226377
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1260912249566
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1260912257764
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1260912343071
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912346409
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912346465
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912379519
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912379519
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1260912381583
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1260912384109
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912384109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912397767
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912399625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1260912399671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912409089
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912413234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912422110
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260912433929
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260912434074
