what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260913292159
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260913296772
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260913298049
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260913298152
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.ide.ant",1260913298618
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1260913298619
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.java.tasks",1260913298620
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.java.ui",1260913298620
stopped,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1260913298620
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1260913298621
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1260913298621
stopped,bundle,edu.buffalo.cse.green.relationship.association,3.1.0,"edu.buffalo.cse.green.relationship.association",1260913298623
stopped,bundle,edu.buffalo.cse.green.relationship.composition,3.1.0,"edu.buffalo.cse.green.relationship.composition",1260913298623
stopped,bundle,edu.buffalo.cse.green.relationship.dependency,3.1.0,"edu.buffalo.cse.green.relationship.dependency",1260913298624
stopped,bundle,edu.buffalo.cse.green.relationship.generalization,3.1.0,"edu.buffalo.cse.green.relationship.generalization",1260913298624
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1290165662899
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1290165662901
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1290165662918
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1290165662929
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1290165662934
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1290165662942
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1290165662949
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1290165662954
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1290165662965
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1290165662981
