what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911681729
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911684395
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1260911689803
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1260911689819
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1260911690207
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911694042
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911697525
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1260911704387
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260911704468
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260911704651
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1260911705332
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1260911724627
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1260911725893
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260911725894
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911729137
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911736720
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1260911738805
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260911743411
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1260911743483
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1260911754884
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911822361
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911831463
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911843863
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1260911857782
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1260911859172
